DatGeracaoConjuntoDados;IdeConjUnidConsumidoras;CodMunicipio;NomMunicipio;SigUF
2026-07-05;9295;1100015;Alta Floresta D'Oeste;RO
2026-07-05;9295;1100379;Alto Alegre dos Parecis;RO
2026-07-05;9296;1100296;Santa Luzia D'Oeste;RO
2026-07-05;9297;1100296;Santa Luzia D'Oeste;RO
2026-07-05;9297;1101484;São Felipe D'Oeste;RO
2026-07-05;9298;1100148;Nova Brasilândia D'Oeste;RO
2026-07-05;9299;1100148;Nova Brasilândia D'Oeste;RO
2026-07-05;9299;1100502;Novo Horizonte do Oeste;RO
2026-07-05;9300;1100320;São Miguel do Guaporé;RO
2026-07-05;9300;1101500;Seringueiras;RO
2026-07-05;9301;1100080;Costa Marques;RO
2026-07-05;9302;1100080;Costa Marques;RO
2026-07-05;9302;1101492;São Francisco do Guaporé;RO
2026-07-05;9303;1101492;São Francisco do Guaporé;RO
2026-07-05;9304;1100304;Vilhena;RO
2026-07-05;9305;1100924;Chupinguaia;RO
2026-07-05;9306;1100924;Chupinguaia;RO
2026-07-05;9307;1100064;Colorado do Oeste;RO
2026-07-05;9308;1100064;Colorado do Oeste;RO
2026-07-05;9309;1100056;Cerejeiras;RO
2026-07-05;9310;1100056;Cerejeiras;RO
2026-07-05;9310;1101468;Pimenteiras do Oeste;RO
2026-07-05;9311;1100031;Cabixi;RO
2026-07-05;9311;1101468;Pimenteiras do Oeste;RO
2026-07-05;9312;1100031;Cabixi;RO
2026-07-05;9313;1100072;Corumbiara;RO
2026-07-05;9314;1100072;Corumbiara;RO
2026-07-05;9315;3302254;Itatiaia;RJ
2026-07-05;9315;3304201;Resende;RJ
2026-07-05;9316;3304110;Porto Real;RJ
2026-07-05;9316;3304201;Resende;RJ
2026-07-05;9317;3304110;Porto Real;RJ
2026-07-05;9317;3304201;Resende;RJ
2026-07-05;9318;3305802;Teresópolis;RJ
2026-07-05;9319;3301850;Guapimirim;RJ
2026-07-05;9319;3305802;Teresópolis;RJ
2026-07-05;9320;3305158;São José do Vale do Rio Preto;RJ
2026-07-05;9320;3305703;Sumidouro;RJ
2026-07-05;9320;3305802;Teresópolis;RJ
2026-07-05;9327;3303906;Petrópolis;RJ
2026-07-05;9328;3303906;Petrópolis;RJ
2026-07-05;9329;3303906;Petrópolis;RJ
2026-07-05;9330;3303906;Petrópolis;RJ
2026-07-05;9331;3300225;Areal;RJ
2026-07-05;9331;3303708;Paraíba do Sul;RJ
2026-07-05;9331;3305158;São José do Vale do Rio Preto;RJ
2026-07-05;9332;3300225;Areal;RJ
2026-07-05;9332;3303708;Paraíba do Sul;RJ
2026-07-05;9332;3306008;Três Rios;RJ
2026-07-05;9333;3300209;Araruama;RJ
2026-07-05;9333;3301876;Iguaba Grande;RJ
2026-07-05;9334;3301876;Iguaba Grande;RJ
2026-07-05;9335;3300209;Araruama;RJ
2026-07-05;9336;3300258;Arraial do Cabo;RJ
2026-07-05;9337;3300233;Armação dos Búzios;RJ
2026-07-05;9338;3300233;Armação dos Búzios;RJ
2026-07-05;9338;3300258;Arraial do Cabo;RJ
2026-07-05;9338;3300704;Cabo Frio;RJ
2026-07-05;9338;3305208;São Pedro da Aldeia;RJ
2026-07-05;9339;3300704;Cabo Frio;RJ
2026-07-05;9339;3305208;São Pedro da Aldeia;RJ
2026-07-05;9340;3300233;Armação dos Búzios;RJ
2026-07-05;9341;3300704;Cabo Frio;RJ
2026-07-05;9341;3305208;São Pedro da Aldeia;RJ
2026-07-05;9342;3300704;Cabo Frio;RJ
2026-07-05;9342;3305208;São Pedro da Aldeia;RJ
2026-07-05;9343;3303302;Niterói;RJ
2026-07-05;9344;3303302;Niterói;RJ
2026-07-05;9345;3303302;Niterói;RJ
2026-07-05;9346;3303302;Niterói;RJ
2026-07-05;9347;3303302;Niterói;RJ
2026-07-05;9348;3302601;Mangaratiba;RJ
2026-07-05;9349;3302601;Mangaratiba;RJ
2026-07-05;9350;3303807;Paraty;RJ
2026-07-05;9351;3300100;Angra dos Reis;RJ
2026-07-05;9351;3303807;Paraty;RJ
2026-07-05;9352;3301108;Cantagalo;RJ
2026-07-05;9352;3301207;Carmo;RJ
2026-07-05;9352;3305307;São Sebastião do Alto;RJ
2026-07-05;9353;3301108;Cantagalo;RJ
2026-07-05;9353;3301504;Cordeiro;RJ
2026-07-05;9353;3301603;Duas Barras;RJ
2026-07-05;9354;3301504;Cordeiro;RJ
2026-07-05;9354;3302452;Macuco;RJ
2026-07-05;9354;3305307;São Sebastião do Alto;RJ
2026-07-05;9354;3305901;Trajano de Moraes;RJ
2026-07-05;9355;3300506;Bom Jardim;RJ
2026-07-05;9356;3300506;Bom Jardim;RJ
2026-07-05;9356;3301603;Duas Barras;RJ
2026-07-05;9356;3305703;Sumidouro;RJ
2026-07-05;9357;3304706;Santo Antônio de Pádua;RJ
2026-07-05;9358;3151107;Pirapetinga;MG
2026-07-05;9358;3304706;Santo Antônio de Pádua;RJ
2026-07-05;9359;3302106;Itaocara;RJ
2026-07-05;9360;3300159;Aperibé;RJ
2026-07-05;9360;3300902;Cambuci;RJ
2026-07-05;9360;3304805;São Fidélis;RJ
2026-07-05;9360;3305307;São Sebastião do Alto;RJ
2026-07-05;9361;3303005;Miracema;RJ
2026-07-05;9362;3302205;Itaperuna;RJ
2026-07-05;9362;3303005;Miracema;RJ
2026-07-05;9362;3304706;Santo Antônio de Pádua;RJ
2026-07-05;9363;3304805;São Fidélis;RJ
2026-07-05;9364;3304805;São Fidélis;RJ
2026-07-05;9365;3302205;Itaperuna;RJ
2026-07-05;9365;3305133;São José de Ubá;RJ
2026-07-05;9366;3302205;Itaperuna;RJ
2026-07-05;9366;3302304;Laje do Muriaé;RJ
2026-07-05;9367;3303104;Natividade;RJ
2026-07-05;9367;3306156;Varre-Sai;RJ
2026-07-05;9368;3303104;Natividade;RJ
2026-07-05;9368;3306156;Varre-Sai;RJ
2026-07-05;9369;3304102;Porciúncula;RJ
2026-07-05;9370;3300605;Bom Jesus do Itabapoana;RJ
2026-07-05;9371;3300605;Bom Jesus do Itabapoana;RJ
2026-07-05;9372;3300605;Bom Jesus do Itabapoana;RJ
2026-07-05;9373;3302056;Italva;RJ
2026-07-05;9374;3300902;Cambuci;RJ
2026-07-05;9374;3302056;Italva;RJ
